ra_decals,dec_decals,ls_id,mag_g,snr_g,mag_r,snr_r,mag_i,snr_i,mag_z,snr_z,query_name
337.664974675324,-32.04068015161148,10995280390390090,25.185717,2.1774716,23.171597,13.149269,22.007168,11.038636,21.29606,15.130301,10940000146733
344.3430298756759,-32.1001277084601,10995280413461584,24.343494,3.7563028,inf,0.0,22.20309,10.941573,21.691536,9.233645,10953000097333
342.8047617456308,-32.11178750530005,10995280408218253,24.95147,2.673646,inf,0.0,21.885527,13.885973,20.88578,15.769478,10940200100171
331.3444382141761,-32.66322882614315,10995276528491036,25.758919,7.0167994,23.86137,24.925533,22.550507,10.236345,21.482962,10.123671,10952500131348
342.9985024632632,-32.27949184705218,10995279125809234,24.8677,3.1480505,inf,0.0,22.346945,8.242504,21.757322,9.388777,10940200131461
342.7546931190703,-32.24504568172454,10995279124760533,26.217918,0.9372244,inf,0.0,22.56142,8.6847,21.728617,10.624821,10940200085631
342.1960728720638,-32.86699123392626,10995276566236361,24.192371,5.282793,inf,0.0,22.55653,7.421144,21.49762,11.353023,10952900101048
341.7922845238516,-32.32756984389773,10995279121614390,23.737247,6.7754135,inf,0.0,21.883516,16.728806,21.09764,16.236464,10952900110536
338.8038129085161,-32.05542287116523,10995280393540158,24.727604,3.6463919,23.315931,7.607762,22.12349,14.75404,21.382309,13.867453,10952800100317
335.582199035215,-33.37489429741371,10995274002466271,25.495602,2.4073677,23.434929,11.983564,22.14465,20.780462,21.516531,11.862033,10952700095946
341.3812608178559,-33.77348412449688,10995271495323633,26.525633,0.39606658,inf,0.0,22.527384,13.59433,21.846745,14.623297,10952900070703
341.1302843870758,-33.74565807873656,10995271495320008,25.239304,1.9857571,inf,0.0,21.56966,39.559643,20.597235,41.70085,10965700087226
343.0335260823206,-33.88988813705206,10995270243322116,24.67164,2.5913591,inf,0.0,22.337002,11.841575,21.66652,8.54559,10965800090884
342.2305765603879,-33.43542449897606,10995272760953322,26.75815,0.5217156,inf,0.0,21.806328,27.783371,21.238422,16.622068,10952900133439
340.8228908302219,-33.328425294264,10995274020294358,24.162878,5.3154664,23.262783,6.6579847,22.458534,13.00208,21.640564,10.247103,10965700121244
342.2691422179108,-33.59346590459322,10995272760953965,24.376804,4.485825,inf,0.0,21.835752,26.013573,21.021181,19.078072,10952900079531
341.3669641432943,-33.43733478630478,10995272757808006,23.56383,8.344934,inf,0.0,22.433846,15.880653,21.734169,12.945531,10952900116313
344.6405371621715,-33.00645826880626,10995275302700875,24.457346,4.9589386,inf,0.0,22.107357,18.410927,21.615147,11.649079,10953000132632
339.6956894825099,-33.68414999498064,10995271490077846,24.275377,2.8566194,inf,0.0,21.985659,18.800419,21.531883,13.2082,10965700122578
343.4982469461077,-34.47821486982081,10995267739322374,inf,0.0,inf,0.0,21.989826,9.071054,21.230019,18.694038,10965800037179
342.4171932224624,-34.55881192291596,10995267735129280,inf,0.0,inf,0.0,22.097221,7.3479023,21.619125,10.048301,10965800133883
339.1667537810707,-34.7266241332313,10995266476836342,,-0.48291203,inf,0.0,22.505978,15.696462,21.585575,17.140665,10978400120140
339.3161490235172,-34.3948590484555,10995267724642840,inf,0.0,inf,0.0,22.003529,17.329172,21.174679,16.89824,10965700119491
341.1009128248177,-34.89102233077525,10995265239518876,23.501934,9.213426,inf,0.0,21.643261,18.26094,21.31773,13.474287,10978500110419
340.1334527141871,-34.59643254400881,10995267727787125,24.680708,2.4086487,inf,0.0,22.28661,15.247199,21.584068,14.919437,10965700130888
344.7290686146351,-34.88923489926251,10995265252102263,26.956827,0.44154546,inf,0.0,22.44801,16.10563,21.659683,17.034124,10978600116491
341.8132980884162,-34.53624657854433,10995267733032016,24.397524,2.4413092,inf,0.0,22.126326,14.611887,21.420006,11.532763,10978500053878
331.4784665288766,-34.37471392811709,10995268949378629,26.467878,0.44084197,inf,0.0,22.633615,10.124867,21.685373,14.387595,10965400122873
344.3096575813909,-34.27500837351847,10995268993421108,24.461119,3.072383,inf,0.0,22.038324,17.215094,inf,0.0,10965800069263
332.4678796803199,-34.83332734847588,10995266453767529,,-0.25788996,inf,0.0,21.882885,27.273487,21.099644,16.785925,10965400116987
344.9033677682957,-34.40987127744981,10995267744563750,23.495237,8.979081,inf,0.0,22.021147,16.560572,21.310524,8.635176,10965900147524
343.5391779027424,-35.30891819612854,10995264009536270,24.263458,5.975208,inf,0.0,21.866665,30.17273,inf,0.0,10978600062881
340.8164753305241,-35.45985932726377,10995262764877322,23.530748,8.486641,inf,0.0,21.204712,31.148756,20.779575,28.846525,10978500031844
339.7591980586555,-35.0656804364391,10995265235322715,24.278496,4.232308,inf,0.0,21.499119,31.149336,20.766788,25.788689,10965700024204
343.8246234720556,-35.32068107892687,10995264010584441,,-0.6428869,inf,0.0,22.317696,13.841022,21.500372,11.577054,10978600118667
339.8270176534463,-35.18488713051195,10995263995908099,24.253382,5.3847733,inf,0.0,21.855974,19.961128,21.29126,14.460354,10978400076400
339.6748616044385,-35.19512149629587,10995263995905842,25.957647,0.8389169,inf,0.0,21.818924,21.299013,21.030722,18.453913,10978400096284
344.8447105438843,-35.8525999659447,10995261545385031,24.666582,3.2159445,inf,0.0,21.37223,29.675852,inf,0.0,10978600107519
339.0633443050282,-35.703700522589,10995261525462380,,-0.91207016,inf,0.0,23.042667,8.316042,21.986046,9.599546,10978400082421
342.7110931371544,-32.71093784220452,10995276568332939,23.783754,6.406226,inf,0.0,22.47293,8.422179,21.632143,9.797224,10952900099280
344.6357166442825,-29.62680329446464,10995292115568199,inf,0.0,23.73578,4.801399,23.22856,6.988702,22.015087,14.435056,10927400487183
339.6199046383275,-30.79166475738347,10995286863252729,23.471643,5.4159646,inf,0.0,21.842522,12.080307,21.334917,8.155005,10940100128512
339.8713255722313,-30.52785268527052,10995288168728067,25.85677,1.1450206,inf,0.0,23.144428,6.8738356,22.138948,8.573013,10940100126214
340.9508221782028,-32.38672498120874,10995277839206985,,-0.80275685,inf,0.0,23.01898,5.9506326,21.792778,7.440564,10952900121422
338.5832850428005,-32.17979178118836,10995279110080788,25.336143,2.2213955,24.5021,2.8120213,23.305357,5.3307896,22.163708,7.511352,10952800140497
341.6237133687575,-32.47046580188876,10995277841305179,,-0.8068306,inf,0.0,22.801239,7.77602,21.879736,7.410229,10952900121664
333.0205868977663,-33.5977239327533,10995272728448812,25.137335,2.3202126,24.117794,5.1639767,22.84021,9.3556595,21.92963,11.228093,10952600139313
333.3153544373346,-34.20478853475816,10995268955670394,inf,0.0,24.28745,2.7410698,23.117012,5.99195,21.7993,11.842825,10965500143437
338.007674828928,-77.35316894724349,10995125178075843,24.965946,5.8742886,22.540037,39.974033,21.233654,58.89611,20.493944,65.616714,11214100080562
342.2510288476012,-73.75524758104292,10995130564617546,23.7002,6.308967,21.810755,23.153372,20.544937,65.73275,20.043102,23.56319,11206500056949
332.1109679493835,-59.88032131251416,10995163450064546,25.255358,6.127943,23.68995,34.567085,22.533995,21.602968,21.972467,33.28681,11144100388754
336.765454793843,-48.78005162837628,10995203248757722,26.359772,1.3002037,24.325893,8.9590845,22.947603,25.201708,22.038109,21.44179,11076800453050
335.4422773982095,-54.68366192161625,10995180678153588,25.656654,1.3826387,23.19282,12.869582,22.165277,20.02532,21.118618,22.491236,11117700467546
339.0474889132664,-53.38882805629031,10995185140901903,26.182432,1.6218224,24.40939,5.054547,22.890104,13.347128,21.85194,22.005516,11117800464231
331.7687223967822,-43.63587007809546,10995224222369144,24.454288,7.3449707,23.342497,17.438938,22.249544,33.592762,21.60132,23.075815,11041800167540
330.0912625101294,-1.78140142354629,10995453508192838,23.562244,7.7107806,22.477888,17.421148,21.33302,21.250769,20.742067,33.63476,10645300091356
333.613434584008,-6.285960650913014,10995426390966491,21.835001,69.94471,20.197577,159.2874,19.710918,134.90123,19.451174,203.61536,10696600099209
333.7425579129317,-2.239832640434668,10995450502978292,23.003828,23.957083,21.604092,56.74577,20.968403,37.668533,20.606697,46.46677,10645400144748
337.2247475532961,-2.781715986497234,10995447497759735,23.761784,6.1167936,22.237226,13.01766,20.918304,25.904688,20.257343,35.217926,10658400110640
339.5487193161192,-2.075739880665194,10995452038087996,25.714642,2.3069756,23.893623,8.910071,22.573679,12.430631,22.2029,15.822572,10645600147120
331.2109183769043,-69.5270625457163,10995138751892914,25.164019,0.8876861,21.468111,20.278313,20.250658,119.90368,19.395979,71.55503,11191900179691
337.0704358564553,-73.95751582865512,10995130133647648,23.475216,10.365633,22.249428,22.671059,21.119131,43.22464,20.274387,28.910799,11206500064841
333.1673196508605,-51.4097574474148,10995192528126316,25.851141,6.9902782,24.23414,9.161125,23.166853,23.73157,22.240114,15.564655,11098000566785
340.4007348025477,-56.77855787147234,10995173842492976,26.220596,1.7294326,24.427223,8.881132,23.009699,15.507238,22.240332,24.67438,11135900407692
338.1418778641594,-50.82934523715358,10995195401211830,26.469053,1.1907858,24.734053,4.9823523,22.832626,11.634947,22.124334,17.574333,11098100304750
344.5351841824935,-42.46011438529155,10995229796600906,27.576855,0.27737308,23.517683,7.5572567,22.367476,13.71901,21.420023,16.742579,11029800465575
335.530997195811,0.0716467925757453,10995464100907095,26.414782,4.4047976,25.083633,5.4812536,23.27139,12.124645,22.408646,20.3134,10619900453601
331.0373191024879,-59.32332335996506,10995165757972747,25.198996,6.9411,23.761696,34.624153,22.370525,22.772646,21.81242,38.80793,11144100221455
333.30484030809,-58.39723171887096,10995168122513562,25.436953,3.3171415,24.053108,9.204736,22.584454,16.894743,22.014135,18.498262,11135700392968
333.6697776437563,-52.37579359752229,10995188787847059,24.260485,7.3832135,22.755083,23.116714,21.525888,82.18354,20.880585,44.037106,11108000178120
338.6512426063643,-51.11016411128872,10995194444906940,25.425745,3.545357,23.985003,9.355344,22.92927,11.848695,22.120043,18.803858,11098100305292
339.5162134611384,-48.94979911242208,10995202258895500,26.159113,1.798547,24.161604,7.53279,22.963034,16.270252,21.980103,20.063225,11076900521687
341.7995778165688,-48.41223834269736,10995204266922776,25.476416,3.3699188,24.19069,8.722449,23.044409,10.595377,22.165365,20.429886,11077001448719
341.6912636068066,-47.48843957016759,10995208330153446,25.789938,1.9081011,24.072138,7.7647176,22.513504,17.918135,21.535254,23.663395,11077000473661
332.5348771025526,-27.99195557161912,10995301351427573,23.855364,6.8278856,inf,0.0,21.167252,52.58458,inf,0.0,10914200090133
332.9714896625652,-27.8445898015933,10995302691505064,inf,0.0,inf,0.0,21.439322,31.097427,inf,0.0,10901400052523
341.3732645421953,-27.8716801477571,10995302721916869,23.611734,9.033741,inf,0.0,22.76142,11.663154,22.137499,8.900413,10901700071144
341.531580266113,-27.34181582349012,10995305409414271,24.967218,2.4270203,inf,0.0,22.761465,16.385319,22.224552,10.151422,10901700060224
333.5986039563076,-27.81115773378413,10995302693603528,23.649593,3.4013848,inf,0.0,21.376629,25.2341,inf,0.0,10901400053311
340.9833795951468,-27.73024527042663,10995302720866809,23.842821,3.6198704,inf,0.0,22.688334,13.467286,22.27601,8.053662,10901700066569
333.8777314865119,-28.17409673314701,10995300020784323,inf,0.0,inf,0.0,21.39346,13.582173,inf,0.0,10914300132269
343.8214251132999,-28.34046911983564,10995300057484978,24.852148,2.1781104,inf,0.0,22.42189,12.499937,21.590742,8.9608345,10914600079993
340.7710648754476,-28.7895997229694,10995297385711523,24.52029,2.8150136,inf,0.0,22.226614,17.424297,21.962626,5.315822,10914500048373
343.9207294392585,-28.86264830313995,10995297397246340,18.709242,38.28861,inf,0.0,19.893427,9.242116,20.01396,2.3093984,10914600094313
