#id ra dec redshift g_prime_delve g_prime_err_delve r_prime_delve r_prime_err_delve i_prime_delve i_prime_err_delve z_prime_delve z_prime_err_delve vista.vircam.Y_vhs vista.vircam.Y_err_vhs vista.vircam.J_vhs vista.vircam.J_err_vhs vista.vircam.H_vhs vista.vircam.H_err_vhs vista.vircam.Ks_vhs vista.vircam.Ks_err_vhs WISE1 WISE1_err WISE2 WISE2_err
1.0995468977835758e+16 58.45720165 1.067961044 -1.0 nan nan nan nan 0.001526553397005276 0.0002810313304809223 0.02001470530641708 0.0004302697483065561 nan nan 0.020812104601946692 0.005200354172579561 0.032851832511701665 0.008930399085512093 0.04928863602538184 0.010279422004109195 0.06637431681156158 0.005504772067070007 0.051333360373973846 0.010218396782875061
1.0995407295351122e+16 62.86929779 -9.130503126 -1.0 3.2962246285815886e-05 2.818057734512908e-05 nan nan 0.0005213819595800836 0.00010865528550828144 0.01777067809638573 0.00021061881308906058 0.033622437890351416 0.007462446302389708 0.03986057874199959 0.009122550874304882 nan nan 0.0554042652748917 0.019285873871276026 0.05866779386997223 0.004865635186433792 0.052917517721652985 0.008495401591062546
1.0995218004320068e+16 65.04729474 -44.88992033 -1.0 nan nan 0.00022720903648319152 5.144653177559827e-05 0.0024035214372599223 9.580794987204674e-05 0.02629492884893774 0.0001948448067131854 nan nan 0.021215242484509386 0.004522042356247022 nan nan 0.03637635671412385 0.010601040616077296 0.039264529943466187 0.0027555301785469055 0.03130396455526352 0.005266457796096802
1.0995347359798564e+16 65.50417628 -19.45795673 -1.0 0.00010554867845500915 3.8317800595862926e-05 8.33169954166618e-06 8.329168443956768e-06 0.001594405559398739 9.630229197365482e-05 0.05278372067815748 0.0002179954504029913 nan nan 0.04253566236266539 0.00295152363428227 nan nan 0.08313264528609812 0.010949201149306795 0.12382267415523529 0.005790583789348602 0.15530997514724731 0.00956299901008606
1.0995449403020538e+16 71.45077792 -2.333305862 -1.0 nan nan 0.004789048110921895 0.0001468770935054691 0.029912450986343507 0.00019649311341230977 0.07709233501141446 0.0003322534304914665 nan nan 0.08671431545249673 0.007630648223339392 nan nan 0.08687331618455943 0.015776525022103027 0.09594005346298218 0.004822924733161926 0.09981594979763031 0.009451024234294891
1.0995219102177044e+16 73.50746774 -44.80862485 -1.0 nan nan 0.00035086269912147357 5.310964132238259e-05 0.003074663554673956 0.00014145700301526143 0.029815795429600764 0.00021258131324113777 nan nan 0.027157513243832247 0.0032678295283374813 nan nan 0.024783075503795896 0.008544228128836304 0.04897789657115936 0.0032690875232219696 0.05138061195611954 0.00621587410569191
1.0995417813618814e+16 75.93562885 -7.506155095 -1.0 0.00027655072414375595 6.037060574656816e-05 0.0004892382454535811 0.00015124498514194364 0.005770464850997563 0.00024940181814654683 0.01885417787470427 0.0004985617002730008 nan nan 0.024040173628276016 0.005781349729221532 nan nan nan nan 0.04799550399184227 0.00482366606593132 0.05335800722241402 0.009221319109201431
1.0995396936471064e+16 76.23445266 -10.88780257 -1.0 6.66284944531969e-05 4.733668967790681e-05 0.0001265995027824609 8.088355752478283e-05 0.0022079132207772356 0.00021384584121347675 0.017032045161894757 0.0003490652513649904 nan nan 0.03140445059182089 0.007371848272839883 nan nan 0.04236156536586029 0.013675591395565779 0.11502708494663239 0.005983509123325348 0.10413569957017899 0.010120205581188202
1.0995463193890792e+16 119.4412256 -0.03363637687 -1.0 nan nan 0.001674006731339626 0.00023102306494381304 nan nan 0.033710096829640136 0.0007673411273717429 nan nan 0.01561442514382218 0.007504456034444759 nan nan 0.03447634357219205 0.015416119583507769 0.09981605410575867 0.005713604390621185 0.1350206583738327 0.010741017758846283
1.0995437611779582e+16 137.7272111 -4.235214554 -1.0 1.1274113430336612e-05 1.0367474096201404e-05 nan nan 6.0892695621937696e-05 6.0211166164326124e-05 0.0056979364345920176 0.00040292714047287636 nan nan 0.03040375330329751 0.007985054615626493 nan nan 0.07636641442885148 0.017554136622974857 0.057969603687524796 0.004905581474304199 0.07592769712209702 0.00997992604970932
1.0995449707105328e+16 143.847118 -2.131758375 -1.0 4.7135356918938844e-05 4.126721175385858e-05 0.003962178162142129 0.00015777025202171708 0.020346625896624664 0.0003463897787600763 0.027116747677330987 0.0003933633698338067 0.044888097601955904 0.007529617415287064 0.03426210171067673 0.005920342759995274 0.038918670865286116 0.006102674116271731 0.02190961771813002 0.010142188355751097 0.042266905307769775 0.005181752145290375 0.04277597367763519 0.009540695697069168
1.0995443700865218e+16 151.560902 -3.175121613 -1.0 1.4031755221819647e-05 1.182983111384331e-05 0.002423811267307347 3.982731632896615e-05 nan nan 0.030618421686726488 0.00029255732583700553 0.03981313715258538 0.008077209311430827 0.03291934610524448 0.006779995136084915 nan nan 0.055922065004985574 0.012123125010415466 0.10009206831455231 0.005468480288982391 0.08822670578956604 0.012299008667469025
1.0995388397914872e+16 158.6535492 -12.56181126 -1.0 8.46497344410544e-05 6.451543255362074e-05 0.0007531037324338934 0.00018811153858503185 0.00758899033974107 0.00019896612794375722 0.023866085931596566 0.00045661966113794833 0.04241583295270642 0.00770162985538006 0.030513498206824443 0.007223106110061248 0.04219377668520837 0.013624555592465535 nan nan 0.05405060201883316 0.004937168210744858 0.0834832713007927 0.010167203843593597
1.09953766402319e+16 158.6937471 -14.42107781 -1.0 nan nan 0.0001205094765400756 9.200332391956094e-05 0.004248628910409769 0.00010903031556728192 0.06714696691490996 0.0003291578247002075 0.07930628383262484 0.008211326158335197 0.09716270566751005 0.01111898137563673 0.0587560781766848 0.00963195632002041 0.12187291531803722 0.015288428132592013 0.13740406930446625 0.006546184420585632 0.14804702997207642 0.010769635438919067
1.0995356345044726e+16 164.3649895 -17.97545257 -1.0 nan nan 0.004912846556757009 0.0003399609781954442 0.030020118346255176 0.0006080949896993953 0.04000865945586558 0.0004306727632587132 0.06588631222694916 0.004564299633009285 0.07098130832727231 0.0061816374589042655 nan nan 0.12556898969128694 0.01608122229668507 0.10120464116334915 0.0057931989431381226 0.12450868636369705 0.010010182857513428
1.0995419706300104e+16 170.4318479 -7.311042633 -1.0 nan nan 0.0015950665221675367 0.0002000336754561028 0.015940869263532196 0.00037226269079349526 0.03079487176818148 0.0004443280917651275 0.026171607591130623 0.008014210141817267 0.02815969846143195 0.008284219643235082 0.05740218182455443 0.01593432408183207 0.03484897428751933 0.011716462081385406 0.04790710657835007 0.005131088197231293 0.08241371065378189 0.00997016578912735
1.0995398826014796e+16 174.3973262 -10.82626233 -1.0 nan nan 0.004378204066383044 5.569779498094084e-05 0.026122888696559474 0.0001206776650424686 0.04953926970032662 0.0004258363273585211 0.05418062368691892 0.0063094583195921206 0.052700701966849124 0.005513394171123981 0.06947830263059361 0.010960231836673301 0.07385746545258527 0.017729771406863354 0.0751623660326004 0.005210302770137787 0.0985371395945549 0.010715864598751068
1.0995389940373708e+16 174.7919996 -12.28454937 -1.0 nan nan 0.0009847427679715276 7.368569808846462e-05 0.011146260788369484 9.238731568772356e-05 0.02481082468549296 0.00044889287891799676 0.025027876310652737 0.006180868957316059 0.030228792536552435 0.006837274881381819 nan nan 0.039111673605568165 0.013214951288533259 0.0468166321516037 0.005052827298641205 0.07251031696796417 0.009993039071559906
1.0995387023234356e+16 183.2992076 -12.76762806 -1.0 nan nan 0.001524972457609382 0.0001817971534317272 0.012901375032354534 0.0002089959385291034 0.06283129341691539 0.00039970768862455236 0.06342954557277955 0.004680339770334135 0.07405541158451967 0.004910281183408985 0.081442669428334 0.007173049745827123 0.07720232862579487 0.012487292193808827 0.09264026582241058 0.00602385401725769 0.07755322009325027 0.010317578911781311
1.099531027900677e+16 198.3585637 -26.28939363 -1.0 nan nan 0.007591569984170838 0.00011449533843658436 0.04845493329058811 0.0002083461451014984 0.07532695292483083 0.0003669398547539726 0.07267777113534267 0.004782050846796518 0.0692983349778975 0.006191325538705786 nan nan 0.10895852112362751 0.016573406921639347 0.13231214880943298 0.005838558077812195 0.20854514837265015 0.010665744543075562
1.0995331002009884e+16 213.3629827 -22.56172908 -1.0 nan nan 0.0014469355932256048 0.00022494691896534909 0.01721960559617665 0.00027104719221677023 0.037076437656332534 0.0005917395508037784 0.032782555112684186 0.0050771056543515505 0.027366219119147432 0.006627171919820089 nan nan 0.06372666629231163 0.015950774765320773 0.059758562594652176 0.008708033710718155 0.09341130405664444 0.015068404376506805
1.09954e+16 217.9185176 -7.412084778 -1.0 nan nan nan nan 0.0017661468049720319 0.00027580821228975023 0.022720610676049406 0.0003220228970166987 0.042196730293322215 0.0056383623084378595 0.03767024111583803 0.007219855275433059 0.04309264979907048 0.008718402270041392 0.058569673090662244 0.011796245121860324 0.040513549000024796 0.0042057037353515625 0.043092280626297 0.00883135199546814
1.0995340915248636e+16 231.6576587 -20.83354536 -1.0 nan nan nan nan 0.0007544054201487448 0.00020265590616438023 0.017819569180785567 0.00032449549520646714 nan nan 0.04540018264207872 0.011195560274967903 nan nan 0.05982165171278956 0.016185102417408906 0.03951849415898323 0.005067598074674606 0.03760106489062309 0.010336419567465782
1.0995126504527448e+16 253.390999 -76.24061338 -1.0 nan nan 0.02363160397494587 0.00031716408283230524 0.14145190477770894 0.00040925987333495506 0.19692098524944388 0.0004676513638655899 nan nan 0.23718127535958533 0.009147908267063465 nan nan 0.3103799079548962 0.01889746550368615 0.3865451514720917 0.010880738496780396 0.4821696877479553 0.015724748373031616
1.0995281512373276e+16 291.503867 -31.70074995 -1.0 nan nan nan nan 0.07267777113534267 0.00035648178679181797 nan nan nan nan 0.13296226357032237 0.015961795279532703 nan nan 0.15837520863203955 0.021806878240000077 0.07365461438894272 0.005231969058513641 0.11684209108352661 0.010378822684288025
1.0995338391322828e+16 308.0416656 -21.23399807 -1.0 0.00015257943416575417 8.20440430354415e-05 nan nan 0.0001552568605340527 0.00012346099494636319 0.023844531841088278 0.0008598114998596799 0.026336860293958 0.004715052618923986 0.029621155770676786 0.004718526684565322 nan nan 0.05879326787234351 0.011569699580541888 0.07613781839609146 0.005862899124622345 0.11189226061105728 0.012991473078727722
1.0995321693804748e+16 320.870256 -24.36046006 -1.0 nan nan nan nan 0.011366281298970153 0.0002325617884035222 0.030932284788295714 0.0009011524554026797 0.03059632039016262 0.004333147054844336 0.04403682506697117 0.008198937717441651 nan nan 0.04915177432451008 0.013156225470415672 0.041686978191137314 0.005345672369003296 0.04289430379867554 0.01150374487042427
1.0995456509220536e+16 325.6636913 -1.333394475 -1.0 7.216223904461419e-05 4.4359516558241683e-05 0.0028099591088424944 8.320116490030411e-05 0.017566919048710588 0.0003817673488695286 0.03224627846166661 0.0002383929377443167 nan nan 0.015350764177630254 0.006185073429305448 0.03669178161706373 0.008637781142518786 0.02534888143110157 0.01023249449774966 0.053308937698602676 0.005313541740179062 0.06165943667292595 0.012636512517929077
1.0995438424426384e+16 331.7921883 -4.28228773 -1.0 7.69435110599402e-05 5.341031353809435e-05 0.005239588738073475 0.00025406351966696106 0.06771798081064907 0.0003248994778339981 0.08427787952501198 0.0005062871560781307 0.115813290230257 0.00859995658201572 0.11537953915992613 0.008795051974480925 0.14074209131232662 0.01511248465839557 0.18344758548585252 0.018325942981263388 0.2701469957828522 0.009291499853134155 0.3708515167236328 0.015056401491165161
1.0995433914501424e+16 334.0181487 -5.004900784 -1.0 nan nan 8.147373009863815e-05 6.533812152429152e-05 0.000695434128634936 0.0002001939258895728 0.010237360573798492 0.00033131608436902035 nan nan 0.022160624759526924 0.00482860402160442 nan nan nan nan 0.03981071338057518 0.005041070282459259 0.02684103138744831 nan
1.0995352737942918e+16 340.2040558 -18.66219221 -1.0 nan nan nan nan 0.008787731924220388 0.00016937539143704883 0.03439869762620299 0.0003957296757815115 0.034106315093548965 0.006795239771625355 nan nan nan nan 0.0518701614772572 0.011649797172121508 0.07171333581209183 0.005826219916343689 0.10308603942394257 0.011379659175872803
1.0995467167998336e+16 346.8973233 0.530377471 -1.0 nan nan 0.00015740191071782702 4.9536941706492375e-05 0.0012159227941869815 0.00012039951167498383 0.007000115406286343 0.00016308572605533336 nan nan nan nan 0.0163375300726725 0.005387260770472446 0.009348914758710499 0.005724749440735675 0.04458620399236679 0.005213014781475067 0.05185605213046074 0.010665316134691238
1.0995424995315568e+16 359.1351826 -6.383138492 -1.0 0.00018310002348259107 6.548791758509885e-05 0.0005356718198583172 0.00011523090765203542 0.002130031372205703 0.00018116947314145192 0.04584956292704563 0.00029164667439544184 0.039936610255617004 0.008372758135547692 0.03220665343448971 0.00763606259030376 0.043125724086180345 0.011563325501749211 0.049374191824968085 0.01546039609431133 0.07204440236091614 0.006339117884635925 0.08782127499580383 0.014505051076412201
1.0995618720777132e+16 0.3400887 26.835823 -1.0 nan nan 0.003821758146527417 0.0001850248897461511 nan nan 0.053901245428404 0.000494295664528549 nan nan nan nan nan nan nan nan 0.0853494182229042 0.005033716559410095 0.1312200129032135 0.012315012514591217
1.099561328810647e+16 0.6641312 25.8430852 -1.0 8.822986201038619e-05 5.279491677639417e-05 0.003970960801144439 0.00015426846051161142 nan nan 0.06835741010418322 0.00042636256539732575 nan nan nan nan nan nan nan nan 0.10365727543830872 0.0053014084696769714 0.10176534205675125 0.011233873665332794
1.0995480823596516e+16 2.5428751 3.0631891 -1.0 nan nan 0.0003641088206659565 6.280866689437411e-05 0.006070952012078941 0.00012197162217457164 0.01346897044673907 0.0001842208543721656 nan nan nan nan nan nan nan nan 0.10157813131809235 0.006078757345676422 0.14361503720283508 0.01166774332523346
1.0995492903190776e+16 7.0275517 4.9570787 -1.0 1.0757714145371373e-05 1.073946855246105e-05 0.0004893991379158504 8.703263379424936e-05 0.0028755889097215504 0.00019081975918841662 0.03235817355183395 0.00030792687409794683 nan nan nan nan nan nan nan nan 0.03742831572890282 0.004979446530342102 0.04575088247656822 0.010627243667840958
1.0995506432967704e+16 7.857879 7.176993 -1.0 0.00013085285418943507 7.406084592043844e-05 0.0045407793630627535 0.0001690890230254885 nan nan 0.033714630163834546 0.00039235361746157993 nan nan nan nan nan nan nan nan 0.06309577077627182 0.005604725331068039 0.10784494131803513 0.011195361614227295
1.0995527339479106e+16 8.6082153 10.8518906 -1.0 nan nan 0.00041275581460112955 0.00011244974194365667 nan nan 0.026572474563701508 0.0003788811748934688 nan nan nan nan nan nan nan nan 0.0383354090154171 0.0061840154230594635 0.057174164801836014 0.012792851775884628
1.0995370195682848e+16 9.6502349 -15.4566057 -1.0 0.00011298687576554218 5.897377999286794e-05 0.000360262949252095 0.0001567951316607461 0.0003880856639384925 0.00011928656068808507 0.007701384383725936 0.00042463168675148377 nan nan nan nan nan nan nan nan 0.0573851615190506 0.005145542323589325 0.06222999095916748 0.011085379868745804
1.0995399632357472e+16 9.7355735 -10.431627 -1.0 nan nan 0.00031664045432411417 0.00011146117024620836 0.0017389856570200867 0.00016344713633637724 0.022706698843804198 0.00041747435665106733 nan nan nan nan nan nan nan nan 0.07474807649850845 0.0053734853863716125 0.07564835250377655 0.01036546379327774
1.0995596777229438e+16 14.2334023 22.68661 -1.0 0.0001922277134332351 6.787739014904544e-05 0.0032697187669847114 0.00015627537729670992 nan nan 0.034724499918095945 0.0003876019123156965 nan nan nan nan nan nan nan nan 0.05161787196993828 0.004758089780807495 0.06558433920145035 0.008986473083496094
1.0995625498772892e+16 15.0542791 28.0404989 -1.0 nan nan 0.000865506631933346 0.00013982338558290682 nan nan 0.2244047265204266 0.0004616071555148815 nan nan nan nan nan nan nan nan 0.4965924620628357 0.012642771005630493 0.5877605080604553 0.018121063709259033
1.0995497467646668e+16 19.0595861 5.6381066 -1.0 4.028505862598431e-05 3.6086291138987904e-05 0.011185216637088106 0.00013929503636903734 0.05275776632908142 0.00027984726084350625 0.07355002081992171 0.00039932059197818337 nan nan nan nan nan nan nan nan 0.08566439151763916 0.005274757742881775 0.08332978188991547 0.009675167500972748
1.0995591197754692e+16 20.2246338 21.7853063 -1.0 8.449254661614119e-05 5.6437214073860854e-05 0.005063308626821292 0.00015001478064234283 nan nan 0.038986441802675235 0.0003459126702318599 nan nan nan nan nan nan nan nan 0.06735977530479431 0.005072299391031265 0.07677142322063446 0.010945044457912445
1.0995310970013144e+16 21.4212329 -25.8822439 -1.0 nan nan 0.0016409675764496173 7.40733494462183e-05 0.01403918833130567 0.00010781442128476003 0.039012483680355294 0.00021321229468764663 nan nan nan nan nan nan nan nan 0.09899204224348068 0.005408376455307007 0.10665959864854813 0.010454043745994568
1.0995392281847876e+16 25.2375379 -11.6832182 -1.0 7.084806609153056e-05 3.886118198392206e-05 0.000647263623256943 6.358801420447652e-05 0.007644065504314688 0.0001290538340342302 0.03411596027177263 0.00021954777851182494 nan nan nan nan nan nan nan nan 0.06474409997463226 0.004875339567661285 0.07158134132623672 0.009064063429832458
1.0995271650517138e+16 25.6821972 -33.4626318 -1.0 nan nan 0.0001862733821134108 5.665274858558108e-05 0.0037241743105080743 0.00010733319087682588 0.07568454423644023 0.0002553698590619935 nan nan nan nan nan nan nan nan 0.10794445127248764 0.00504804402589798 0.10774563997983932 0.008113309741020203
1.0995499005903754e+16 27.1569341 6.0056665 -1.0 nan nan 0.00030354424265981937 0.00012444817206580668 nan nan 0.05626951864269571 0.00033567653554594096 nan nan nan nan nan nan nan nan 0.10934533923864365 0.00568806380033493 0.13037672638893127 0.011252455413341522
1.0995488475057866e+16 28.8886105 4.2518258 -1.0 5.321013980535717e-05 3.498858578941083e-05 0.008790759526923937 8.025465565155744e-05 0.045166121658426185 0.00014511210257633217 0.06230940440540031 0.0002423258237861936 nan nan nan nan nan nan nan nan 0.08847086131572723 0.005523912608623505 0.14112357795238495 0.011823147535324097
1.0995636144964764e+16 29.4393017 30.019614 -1.0 7.869153192374838e-05 4.9173168213315684e-05 0.002993670515337281 0.00014003868877932252 nan nan 0.06331636878934337 0.0003359440971551081 nan nan nan nan nan nan nan nan 0.1995263397693634 0.007217392325401306 0.2299322932958603 0.012361899018287659
1.099529491631887e+16 29.5172168 -29.0886305 -1.0 5.133698982900108e-05 3.6624984213437265e-05 0.0011973425050208182 6.568717058831196e-05 0.015328088527040172 0.00013319673789668335 0.07180918537700523 0.0002337740261939003 nan nan nan nan nan nan nan nan 0.10894317179918289 0.005381226539611816 0.1345239132642746 0.009555734694004059
1.0995480966201638e+16 36.5077746 3.0496842 -1.0 7.882827082602476e-05 4.2037318364244964e-05 5.387077208842421e-05 3.935242561573309e-05 0.0012716582115376318 0.0001174445151636372 0.033380251153993123 0.00022233119421845304 nan nan nan nan nan nan nan nan 0.06165950000286102 0.004485335201025009 0.05893857032060623 0.008866064250469208
1.0995443232153018e+16 39.7418407 -3.3127588 -1.0 nan nan 0.0001528682169465735 5.7566243859367416e-05 0.0008390441234447697 0.00011578798229373475 0.0032669312862155246 0.00021809518690953057 nan nan nan nan nan nan nan nan 0.021458519622683525 0.0037248004227876663 0.01894955150783062 0.006938004866242409
1.099543269710968e+16 43.0696539 -5.058901 -1.0 1.600022168868402e-05 1.5774737414773983e-05 nan nan 0.00013869755331569498 8.18677340385082e-05 0.004339782857648405 0.0001930502664532494 nan nan nan nan nan nan nan nan 0.021399322897195816 0.0037957727909088135 0.03426092863082886 0.008006684482097626
1.099528063575666e+16 46.3203998 -31.8487713 -1.0 9.101001794502235e-06 9.05641726618258e-06 8.51539503531333e-05 4.4947389631755796e-05 0.00039186096171308813 0.00010856752418292504 0.007947014400736516 0.00023945010704324102 nan nan nan nan nan nan nan nan 0.025680284947156906 0.0032311473041772842 0.03357372805476189 0.006732696667313576
1.0995308362213588e+16 49.2934434 -26.5544841 -1.0 nan nan 0.0006023337524045993 5.8242934248308614e-05 0.005398113354160994 0.00011200834068569258 0.014328515571742792 0.00022880572906120063 nan nan nan nan nan nan nan nan 0.018146801739931107 0.0028288988396525383 0.017282234504818916 0.005544084124267101
